iso3c,language,short_name,full_name,variant_1,variant_2,variant_3,variant_4
PNG,zh_my,巴布亚新几内亚,巴布亚新几内亚独立国,巴新,NA,NA,NA
PNG,zh_sg,巴布亚新几内亚,巴布亚新几内亚独立国,巴新,NA,NA,NA
PNG,zh_tw,巴布亞紐幾內亞,巴布亞紐幾內亞獨立國,巴紐,NA,NA,NA
POL,zh_cn,波兰,波兰共和国,NA,NA,NA,NA
POL,zh_hk,波蘭,波蘭共和國,NA,NA,NA,NA
POL,zh_mo,波蘭,波蘭共和國,NA,NA,NA,NA
POL,zh_my,波兰,波兰共和国,NA,NA,NA,NA
POL,zh_sg,波兰,波兰共和国,NA,NA,NA,NA
POL,zh_tw,波蘭,波蘭共和國,NA,NA,NA,NA
PRI,zh_cn,波多黎各,波多黎各自由邦,NA,NA,NA,NA
PRI,zh_hk,波多黎各,波多黎各自由邦,NA,NA,NA,NA
PRI,zh_mo,波多黎各,波多黎各自由邦,NA,NA,NA,NA
PRI,zh_my,波多黎各,波多黎各自由邦,NA,NA,NA,NA
PRI,zh_sg,波多黎各,波多黎各自由邦,NA,NA,NA,NA
PRI,zh_tw,波多黎各,波多黎各自由邦,NA,NA,NA,NA
PRK,zh_cn,朝鲜民主主义人民共和国,朝鲜民主主义人民共和国,朝鲜,北韩,NA,NA
PRK,zh_hk,朝鮮民主主義人民共和國,朝鮮民主主義人民共和國,朝鮮,北韓,NA,NA
PRK,zh_mo,朝鮮民主主義人民共和國,朝鮮民主主義人民共和國,朝鮮,北韓,NA,NA
PRK,zh_my,朝鲜民主主义人民共和国,朝鲜民主主义人民共和国,朝鲜,北韩,NA,NA
PRK,zh_sg,朝鲜民主主义人民共和国,朝鲜民主主义人民共和国,朝鲜,北韩,NA,NA
PRK,zh_tw,朝鮮民主主義人民共和國,朝鮮民主主義人民共和國,朝鮮,北韓,NA,NA
PRT,zh_cn,葡萄牙,葡萄牙共和国,葡国,NA,NA,NA
PRT,zh_hk,葡萄牙,葡萄牙共和國,葡國,NA,NA,NA
PRT,zh_mo,葡萄牙,葡萄牙共和國,葡國,NA,NA,NA
PRT,zh_my,葡萄牙,葡萄牙共和国,葡国,NA,NA,NA
PRT,zh_sg,葡萄牙,葡萄牙共和国,葡国,NA,NA,NA
PRT,zh_tw,葡萄牙,葡萄牙共和國,葡國,NA,NA,NA
PRY,zh_cn,巴拉圭,巴拉圭共和国,NA,NA,NA,NA
PRY,zh_hk,巴拉圭,巴拉圭共和國,NA,NA,NA,NA
PRY,zh_mo,巴拉圭,巴拉圭共和國,NA,NA,NA,NA
PRY,zh_my,巴拉圭,巴拉圭共和国,NA,NA,NA,NA
PRY,zh_sg,巴拉圭,巴拉圭共和国,NA,NA,NA,NA
PRY,zh_tw,巴拉圭,巴拉圭共和國,NA,NA,NA,NA
PSE,zh_cn,巴勒斯坦国,巴勒斯坦国,巴勒斯坦,NA,NA,NA
PSE,zh_hk,巴勒斯坦國,巴勒斯坦國,巴勒斯坦,NA,NA,NA
PSE,zh_mo,巴勒斯坦國,巴勒斯坦國,巴勒斯坦,NA,NA,NA
PSE,zh_my,巴勒斯坦国,巴勒斯坦国,巴勒斯坦,NA,NA,NA
PSE,zh_sg,巴勒斯坦国,巴勒斯坦国,巴勒斯坦,NA,NA,NA
PSE,zh_tw,巴勒斯坦國,巴勒斯坦國,巴勒斯坦,NA,NA,NA
PYF,zh_cn,法属波利尼西亚,法属波利尼西亚,NA,NA,NA,NA
PYF,zh_hk,法屬波利尼西亞,法屬波利尼西亞,NA,NA,NA,NA
PYF,zh_mo,法屬波利尼西亞,法屬波利尼西亞,NA,NA,NA,NA
PYF,zh_my,法属波利尼西亚,法属波利尼西亚,NA,NA,NA,NA
PYF,zh_sg,法属波利尼西亚,法属波利尼西亚,NA,NA,NA,NA
PYF,zh_tw,法屬玻里尼西亞,法屬玻里尼西亞,NA,NA,NA,NA
QAT,zh_cn,卡塔尔,卡塔尔国,NA,NA,NA,NA
QAT,zh_hk,卡塔爾,卡塔爾國,NA,NA,NA,NA
QAT,zh_mo,卡塔爾,卡塔爾國,NA,NA,NA,NA
QAT,zh_my,卡塔尔,卡塔尔国,NA,NA,NA,NA
QAT,zh_sg,卡塔尔,卡塔尔国,NA,NA,NA,NA
QAT,zh_tw,卡達,卡達國,NA,NA,NA,NA
REU,zh_cn,留尼汪,留尼汪,NA,NA,NA,NA
REU,zh_hk,留尼旺,留尼旺,NA,NA,NA,NA
REU,zh_mo,留尼旺,留尼旺,NA,NA,NA,NA
REU,zh_my,留尼汪,留尼汪,NA,NA,NA,NA
REU,zh_sg,留尼汪,留尼汪,NA,NA,NA,NA
REU,zh_tw,留尼旺,留尼旺,NA,NA,NA,NA
ROU,zh_cn,罗马尼亚,罗马尼亚,NA,NA,NA,NA
ROU,zh_hk,羅馬尼亞,羅馬尼亞,NA,NA,NA,NA
ROU,zh_mo,羅馬尼亞,羅馬尼亞,NA,NA,NA,NA
ROU,zh_my,罗马尼亚,罗马尼亚,NA,NA,NA,NA
ROU,zh_sg,罗马尼亚,罗马尼亚,NA,NA,NA,NA
ROU,zh_tw,羅馬尼亞,羅馬尼亞,NA,NA,NA,NA
RUS,zh_cn,俄罗斯,俄罗斯联邦,NA,NA,NA,NA
RUS,zh_hk,俄羅斯,俄羅斯聯邦,NA,NA,NA,NA
RUS,zh_mo,俄羅斯,俄羅斯聯邦,NA,NA,NA,NA
RUS,zh_my,俄罗斯,俄罗斯联邦,NA,NA,NA,NA
RUS,zh_sg,俄罗斯,俄罗斯联邦,NA,NA,NA,NA
RUS,zh_tw,俄羅斯,俄羅斯聯邦,NA,NA,NA,NA
RWA,zh_cn,卢旺达,卢旺达共和国,NA,NA,NA,NA
RWA,zh_hk,盧旺達,盧旺達共和國,NA,NA,NA,NA
RWA,zh_mo,盧旺達,盧旺達共和國,NA,NA,NA,NA
RWA,zh_my,卢旺达,卢旺达共和国,NA,NA,NA,NA
RWA,zh_sg,卢旺达,卢旺达共和国,NA,NA,NA,NA
RWA,zh_tw,盧安達,盧安達共和國,NA,NA,NA,NA
SAU,zh_cn,沙特阿拉伯,沙特阿拉伯王国,沙特,沙乌地阿拉伯,沙地阿拉伯,NA
SAU,zh_hk,沙地阿拉伯,沙地阿拉伯王國,沙地,沙特阿拉伯,沙烏地阿拉伯,NA
SAU,zh_mo,沙地阿拉伯,沙地阿拉伯王國,沙地,沙特阿拉伯,沙烏地阿拉伯,NA
SAU,zh_my,沙地阿拉伯,沙地阿拉伯王国,沙地,沙乌地阿拉伯,沙特阿拉伯,NA
SAU,zh_sg,沙特阿拉伯,沙特阿拉伯王国,沙特,沙乌地阿拉伯,沙地阿拉伯,NA
SAU,zh_tw,沙烏地阿拉伯,沙烏地阿拉伯王國,沙烏地,沙特阿拉伯,沙地阿拉伯,NA
SDN,zh_cn,苏丹,苏丹共和国,北苏丹,NA,NA,NA
SDN,zh_hk,蘇丹,蘇丹共和國,北蘇丹,NA,NA,NA
SDN,zh_mo,蘇丹,蘇丹共和國,北蘇丹,NA,NA,NA
SDN,zh_my,苏丹,苏丹共和国,北苏丹,NA,NA,NA
SDN,zh_sg,苏丹,苏丹共和国,北苏丹,NA,NA,NA
SDN,zh_tw,蘇丹,蘇丹共和國,北蘇丹,NA,NA,NA
SEN,zh_cn,塞内加尔,塞内加尔共和国,NA,NA,NA,NA
SEN,zh_hk,塞內加爾,塞內加爾共和國,NA,NA,NA,NA
SEN,zh_mo,塞內加爾,塞內加爾共和國,NA,NA,NA,NA
SEN,zh_my,塞内加尔,塞内加尔共和国,NA,NA,NA,NA
SEN,zh_sg,塞内加尔,塞内加尔共和国,NA,NA,NA,NA
SEN,zh_tw,塞內加爾,塞內加爾共和國,NA,NA,NA,NA
SGP,zh_cn,新加坡,新加坡共和国,狮城,星国,星洲,星加坡
SGP,zh_hk,新加坡,新加坡共和國,獅城,星國,星洲,星加坡
SGP,zh_mo,新加坡,新加坡共和國,獅城,星國,星洲,星加坡
SGP,zh_my,新加坡,新加坡共和国,狮城,星国,星洲,星加坡
SGP,zh_sg,新加坡,新加坡共和国,狮城,星国,星洲,星加坡
SGP,zh_tw,新加坡,新加坡共和國,獅城,星國,星洲,星加坡
SGS,zh_cn,南乔治亚和南桑威奇群岛,南乔治亚和南桑威奇群岛,NA,NA,NA,NA
SGS,zh_hk,南佐治亞及南三文治群島,南佐治亞及南三文治群島,NA,NA,NA,NA
SGS,zh_mo,南佐治亞及南三文治群島,南佐治亞及南三文治群島,NA,NA,NA,NA
SGS,zh_my,南乔治亚和南桑威奇群岛,南乔治亚和南桑威奇群岛,NA,NA,NA,NA
SGS,zh_sg,南乔治亚和南桑威奇群岛,南乔治亚和南桑威奇群岛,NA,NA,NA,NA
SGS,zh_tw,南喬治亞與南桑威奇群島,南喬治亞與南桑威奇群島,NA,NA,NA,NA
SHN,zh_cn,圣赫勒拿、阿森松和特里斯坦-达库尼亚,圣赫勒拿、阿森松和特里斯坦-达库尼亚,NA,NA,NA,NA
SHN,zh_hk,聖海倫娜、阿森松和崔斯坦達庫尼亞,聖海倫娜、阿森松和崔斯坦達庫尼亞,NA,NA,NA,NA
SHN,zh_mo,聖海倫娜、阿森松和崔斯坦達庫尼亞,聖海倫娜、阿森松和崔斯坦達庫尼亞,NA,NA,NA,NA
SHN,zh_my,圣赫勒拿、阿森松和特里斯坦-达库尼亚,圣赫勒拿、阿森松和特里斯坦-达库尼亚,NA,NA,NA,NA
SHN,zh_sg,圣赫勒拿、阿森松和特里斯坦-达库尼亚,圣赫勒拿、阿森松和特里斯坦-达库尼亚,NA,NA,NA,NA
SHN,zh_tw,聖赫勒拿、亞森欣與崔斯坦達庫尼亞,聖赫勒拿、亞森欣和崔斯坦達庫尼亞,NA,NA,NA,NA
SJM,zh_cn,斯瓦尔巴和扬马延,斯瓦尔巴和扬马延,NA,NA,NA,NA
SJM,zh_hk,斯瓦巴和揚馬延,斯瓦巴和揚馬延,NA,NA,NA,NA
SJM,zh_mo,斯瓦巴和揚馬延,斯瓦巴和揚馬延,NA,NA,NA,NA
SJM,zh_my,斯瓦尔巴和扬马延,斯瓦尔巴和扬马延,NA,NA,NA,NA
SJM,zh_sg,斯瓦尔巴和扬马延,斯瓦尔巴和扬马延,NA,NA,NA,NA
SJM,zh_tw,斯瓦巴和揚馬延,斯瓦巴和揚馬延,NA,NA,NA,NA
SLB,zh_cn,所罗门群岛,所罗门群岛,NA,NA,NA,NA
SLB,zh_hk,所羅門群島,所羅門群島,NA,NA,NA,NA
SLB,zh_mo,所羅門群島,所羅門群島,NA,NA,NA,NA
SLB,zh_my,所罗门群岛,所罗门群岛,NA,NA,NA,NA
SLB,zh_sg,所罗门群岛,所罗门群岛,NA,NA,NA,NA
SLB,zh_tw,索羅門群島,索羅門群島,NA,NA,NA,NA
SLE,zh_cn,塞拉利昂,塞拉利昂共和国,NA,NA,NA,NA
SLE,zh_hk,塞拉利昂,塞拉利昂共和國,NA,NA,NA,NA
SLE,zh_mo,塞拉利昂,塞拉利昂共和國,NA,NA,NA,NA
SLE,zh_my,塞拉利昂,塞拉利昂共和国,NA,NA,NA,NA
SLE,zh_sg,塞拉利昂,塞拉利昂共和国,NA,NA,NA,NA
SLE,zh_tw,獅子山共和國,獅子山共和國,獅子山,NA,NA,NA
SLV,zh_cn,萨尔瓦多,萨尔瓦多共和国,NA,NA,NA,NA
SLV,zh_hk,薩爾瓦多,薩爾瓦多共和國,NA,NA,NA,NA
SLV,zh_mo,薩爾瓦多,薩爾瓦多共和國,NA,NA,NA,NA
SLV,zh_my,萨尔瓦多,萨尔瓦多共和国,NA,NA,NA,NA
SLV,zh_sg,萨尔瓦多,萨尔瓦多共和国,NA,NA,NA,NA
SLV,zh_tw,薩爾瓦多,薩爾瓦多共和國,NA,NA,NA,NA
SMR,zh_cn,圣马力诺,最庄严尊贵的圣马力诺共和国,圣马力诺共和国,NA,NA,NA
SMR,zh_hk,聖馬力諾,最莊嚴尊貴的聖馬力諾共和國,聖馬力諾共和國,NA,NA,NA
SMR,zh_mo,聖馬力諾,最莊嚴尊貴的聖馬力諾共和國,聖馬力諾共和國,NA,NA,NA
SMR,zh_my,圣马力诺,最庄严尊贵的圣马力诺共和国,圣马力诺共和国,NA,NA,NA
SMR,zh_sg,圣马力诺,最庄严尊贵的圣马力诺共和国,圣马力诺共和国,NA,NA,NA
SMR,zh_tw,聖馬利諾,最莊嚴尊貴的聖馬利諾共和國,聖馬利諾共和國,NA,NA,NA
SOM,zh_cn,索马里,索马里联邦共和国,NA,NA,NA,NA
SOM,zh_hk,索馬里,索馬里聯邦共和國,NA,NA,NA,NA
SOM,zh_mo,索馬里,索馬里聯邦共和國,NA,NA,NA,NA
SOM,zh_my,索马里,索马里联邦共和国,NA,NA,NA,NA
SOM,zh_sg,索马里,索马里联邦共和国,NA,NA,NA,NA
SOM,zh_tw,索馬利亞,索馬利亞聯邦共和國,NA,NA,NA,NA
SPM,zh_cn,圣皮埃尔和密克隆,圣皮埃尔和密克隆,NA,NA,NA,NA
SPM,zh_hk,聖皮埃爾和密克隆,聖皮埃爾和密克隆,NA,NA,NA,NA
SPM,zh_mo,聖皮埃爾和密克隆,聖皮埃爾和密克隆,NA,NA,NA,NA
SPM,zh_my,圣皮埃尔和密克隆,圣皮埃尔和密克隆,NA,NA,NA,NA
SPM,zh_sg,圣皮埃尔和密克隆,圣皮埃尔和密克隆,NA,NA,NA,NA
SPM,zh_tw,聖皮埃與密克隆群島,聖皮埃與密克隆,NA,NA,NA,NA
SRB,zh_cn,塞尔维亚,塞尔维亚共和国,NA,NA,NA,NA
SRB,zh_hk,塞爾維亞,塞爾維亞共和國,NA,NA,NA,NA
SRB,zh_mo,塞爾維亞,塞爾維亞共和國,NA,NA,NA,NA
SRB,zh_my,塞尔维亚,塞尔维亚共和国,NA,NA,NA,NA
SRB,zh_sg,塞尔维亚,塞尔维亚共和国,NA,NA,NA,NA
SRB,zh_tw,塞爾維亞,塞爾維亞共和國,NA,NA,NA,NA
SSD,zh_cn,南苏丹,南苏丹共和国,NA,NA,NA,NA
SSD,zh_hk,南蘇丹,南蘇丹共和國,NA,NA,NA,NA
SSD,zh_mo,南蘇丹,南蘇丹共和國,NA,NA,NA,NA
SSD,zh_my,南苏丹,南苏丹共和国,NA,NA,NA,NA
SSD,zh_sg,南苏丹,南苏丹共和国,NA,NA,NA,NA
SSD,zh_tw,南蘇丹,南蘇丹共和國,NA,NA,NA,NA
STP,zh_cn,圣多美和普林西比,圣多美和普林西比民主共和国,圣普,NA,NA,NA
STP,zh_hk,聖多美和普林西比,聖多美和普林西比民主共和國,聖普,NA,NA,NA
STP,zh_mo,聖多美和普林西比,聖多美和普林西比民主共和國,聖普,NA,NA,NA
STP,zh_my,圣多美和普林西比,圣多美和普林西比民主共和国,圣普,NA,NA,NA
STP,zh_sg,圣多美和普林西比,圣多美和普林西比民主共和国,圣普,NA,NA,NA
STP,zh_tw,聖多美普林西比,聖多美普林西比民主共和國,聖普,NA,NA,NA
SUR,zh_cn,苏里南,苏里南共和国,NA,NA,NA,NA
SUR,zh_hk,蘇里南,蘇里南共和國,NA,NA,NA,NA
SUR,zh_mo,蘇里南,蘇里南共和國,NA,NA,NA,NA
SUR,zh_my,苏里南,苏里南共和国,NA,NA,NA,NA
SUR,zh_sg,苏里南,苏里南共和国,NA,NA,NA,NA
SUR,zh_tw,蘇利南,蘇利南共和國,NA,NA,NA,NA
SVK,zh_cn,斯洛伐克,斯洛伐克共和国,NA,NA,NA,NA
SVK,zh_hk,斯洛伐克,斯洛伐克共和國,NA,NA,NA,NA
SVK,zh_mo,斯洛伐克,斯洛伐克共和國,NA,NA,NA,NA
SVK,zh_my,斯洛伐克,斯洛伐克共和国,NA,NA,NA,NA
SVK,zh_sg,斯洛伐克,斯洛伐克共和国,NA,NA,NA,NA
SVK,zh_tw,斯洛伐克,斯洛伐克共和國,NA,NA,NA,NA
SVN,zh_cn,斯洛文尼亚,斯洛文尼亚共和国,NA,NA,NA,NA
SVN,zh_hk,斯洛文尼亞,斯洛文尼亞共和國,NA,NA,NA,NA
SVN,zh_mo,斯洛文尼亞,斯洛文尼亞共和國,NA,NA,NA,NA
SVN,zh_my,斯洛文尼亚,斯洛文尼亚共和国,NA,NA,NA,NA
SVN,zh_sg,斯洛文尼亚,斯洛文尼亚共和国,NA,NA,NA,NA
SVN,zh_tw,斯洛維尼亞,斯洛維尼亞共和國,NA,NA,NA,NA
SWE,zh_cn,瑞典,瑞典王国,NA,NA,NA,NA
SWE,zh_hk,瑞典,瑞典王國,NA,NA,NA,NA
SWE,zh_mo,瑞典,瑞典王國,NA,NA,NA,NA
SWE,zh_my,瑞典,瑞典王国,NA,NA,NA,NA
SWE,zh_sg,瑞典,瑞典王国,NA,NA,NA,NA
SWE,zh_tw,瑞典,瑞典王國,NA,NA,NA,NA
SWZ,zh_cn,斯威士兰,斯威士兰王国,NA,NA,NA,NA
SWZ,zh_hk,斯威士蘭,斯威士蘭王國,NA,NA,NA,NA
SWZ,zh_mo,斯威士蘭,斯威士蘭王國,NA,NA,NA,NA
SWZ,zh_my,斯威士兰,斯威士兰王国,NA,NA,NA,NA
SWZ,zh_sg,斯威士兰,斯威士兰王国,NA,NA,NA,NA
SWZ,zh_tw,史瓦帝尼,史瓦帝尼王國,NA,NA,NA,NA
SXM,zh_cn,荷属圣马丁,圣马丁,NA,NA,NA,NA
SXM,zh_hk,荷屬聖馬丁,聖馬丁,NA,NA,NA,NA
SXM,zh_mo,荷屬聖馬丁,聖馬丁,NA,NA,NA,NA
SXM,zh_my,荷属圣马丁,圣马丁,NA,NA,NA,NA
SXM,zh_sg,荷属圣马丁,圣马丁,NA,NA,NA,NA
SXM,zh_tw,荷屬聖馬丁,聖馬丁,NA,NA,NA,NA
SYC,zh_cn,塞舌尔,塞舌尔共和国,NA,NA,NA,NA
SYC,zh_hk,塞舌爾,塞舌爾共和國,NA,NA,NA,NA
SYC,zh_mo,塞舌爾,塞舌爾共和國,NA,NA,NA,NA
SYC,zh_my,塞舌尔,塞舌尔共和国,NA,NA,NA,NA
SYC,zh_sg,塞舌尔,塞舌尔共和国,NA,NA,NA,NA
SYC,zh_tw,塞席爾,塞席爾共和國,NA,NA,NA,NA
SYR,zh_cn,叙利亚,阿拉伯叙利亚共和国,NA,NA,NA,NA
SYR,zh_hk,敘利亞,阿拉伯叙利亚共和國,NA,NA,NA,NA
SYR,zh_mo,敘利亞,阿拉伯叙利亚共和國,NA,NA,NA,NA
SYR,zh_my,叙利亚,阿拉伯叙利亚共和国,NA,NA,NA,NA
SYR,zh_sg,叙利亚,阿拉伯叙利亚共和国,NA,NA,NA,NA
SYR,zh_tw,敘利亞,阿拉伯叙利亚共和國,NA,NA,NA,NA
TCA,zh_cn,特克斯和凯科斯群岛,特克斯和凯科斯群岛,特凯,NA,NA,NA
TCA,zh_hk,特克斯和凱科斯群島,特克斯和凱科斯群島,特凱,NA,NA,NA
TCA,zh_mo,特克斯和凱科斯群島,特克斯和凱科斯群島,特凱,NA,NA,NA
TCA,zh_my,特克斯和凯科斯群岛,特克斯和凯科斯群岛,特凯,NA,NA,NA
TCA,zh_sg,特克斯和凯科斯群岛,特克斯和凯科斯群岛,特凯,NA,NA,NA
TCA,zh_tw,土克凱可群島,土克凱可群島,特凱,NA,NA,NA
TCD,zh_cn,乍得,乍得共和国,NA,NA,NA,NA
TCD,zh_hk,乍得,乍得共和國,NA,NA,NA,NA
TCD,zh_mo,乍得,乍得共和國,NA,NA,NA,NA
TCD,zh_my,乍得,乍得共和国,NA,NA,NA,NA
TCD,zh_sg,乍得,乍得共和国,NA,NA,NA,NA
TCD,zh_tw,查德,查德共和國,NA,NA,NA,NA
TGO,zh_cn,多哥,多哥共和国,NA,NA,NA,NA
TGO,zh_hk,多哥,多哥共和國,NA,NA,NA,NA
TGO,zh_mo,多哥,多哥共和國,NA,NA,NA,NA
TGO,zh_my,多哥,多哥共和国,NA,NA,NA,NA
TGO,zh_sg,多哥,多哥共和国,NA,NA,NA,NA
TGO,zh_tw,多哥,多哥共和國,NA,NA,NA,NA
THA,zh_cn,泰国,泰王国,暹罗,NA,NA,NA
THA,zh_hk,泰國,泰王國,暹羅,NA,NA,NA
THA,zh_mo,泰國,泰王國,暹羅,NA,NA,NA
THA,zh_my,泰国,泰王国,暹罗,NA,NA,NA
THA,zh_sg,泰国,泰王国,暹罗,NA,NA,NA
THA,zh_tw,泰國,泰王國,暹羅,NA,NA,NA
TJK,zh_cn,塔吉克斯坦,塔吉克斯坦共和国,NA,NA,NA,NA
TJK,zh_hk,塔吉克,塔吉克共和國,塔吉克斯坦,NA,NA,NA
TJK,zh_mo,塔吉克,塔吉克共和國,塔吉克斯坦,NA,NA,NA
TJK,zh_my,塔吉克斯坦,塔吉克斯坦共和国,NA,NA,NA,NA
TJK,zh_sg,塔吉克斯坦,塔吉克斯坦共和国,NA,NA,NA,NA
TJK,zh_tw,塔吉克,塔吉克共和國,NA,NA,NA,NA
TKL,zh_cn,托克劳,托克劳,尤宁群岛,托克劳群岛,NA,NA
TKL,zh_hk,托克勞,托克勞,尤寧群島,托克勞群島,NA,NA
TKL,zh_mo,托克勞,托克勞,尤寧群島,托克勞群島,NA,NA
TKL,zh_my,托克劳,托克劳,尤宁群岛,托克劳群岛,NA,NA
TKL,zh_sg,托克劳,托克劳,尤宁群岛,托克劳群岛,NA,NA
TKL,zh_tw,托克勞,托克勞,尤寧群島,托克勞群島,NA,NA
TKM,zh_cn,土库曼斯坦,土库曼斯坦,NA,NA,NA,NA
TKM,zh_hk,土庫曼,土庫曼,NA,NA,NA,NA
TKM,zh_mo,土庫曼,土庫曼,NA,NA,NA,NA
TKM,zh_my,土库曼斯坦,土库曼斯坦,NA,NA,NA,NA
TKM,zh_sg,土库曼斯坦,土库曼斯坦,NA,NA,NA,NA
TKM,zh_tw,土庫曼,土庫曼,NA,NA,NA,NA
TLS,zh_cn,东帝汶,东帝汶民主共和国,NA,NA,NA,NA
TLS,zh_hk,東帝汶,東帝汶民主共和國,NA,NA,NA,NA
TLS,zh_mo,東帝汶,東帝汶民主共和國,NA,NA,NA,NA
TLS,zh_my,东帝汶,东帝汶民主共和国,NA,NA,NA,NA
TLS,zh_sg,东帝汶,东帝汶民主共和国,NA,NA,NA,NA
TLS,zh_tw,東帝汶,東帝汶民主共和國,NA,NA,NA,NA
TON,zh_cn,汤加,汤加王国,NA,NA,NA,NA
TON,zh_hk,湯加,湯加王國,NA,NA,NA,NA
TON,zh_mo,湯加,湯加王國,NA,NA,NA,NA
TON,zh_my,汤加,汤加王国,NA,NA,NA,NA
TON,zh_sg,汤加,汤加王国,NA,NA,NA,NA
TON,zh_tw,東加,東加王國,NA,NA,NA,NA
TTO,zh_cn,特立尼达和多巴哥,特立尼达和多巴哥共和国,特多,NA,NA,NA
TTO,zh_hk,千里達及多巴哥,千里達及多巴哥共和國,千里達,NA,NA,NA
TTO,zh_mo,千里達及多巴哥,千里達及多巴哥共和國,千里達,NA,NA,NA
TTO,zh_my,特立尼达和多巴哥,特立尼达和多巴哥共和国,特多,NA,NA,NA
TTO,zh_sg,特立尼达和多巴哥,特立尼达和多巴哥共和国,特多,NA,NA,NA
TTO,zh_tw,千里達及托巴哥,千里達及托巴哥共和國,千里達,NA,NA,NA
TUN,zh_cn,突尼斯,突尼斯共和国,NA,NA,NA,NA
TUN,zh_hk,突尼西亞,突尼西亞共和國,NA,NA,NA,NA
TUN,zh_mo,突尼西亞,突尼西亞共和國,NA,NA,NA,NA
TUN,zh_my,突尼西亚,突尼西亚共和国,NA,NA,NA,NA
TUN,zh_sg,突尼斯,突尼斯共和国,NA,NA,NA,NA
TUN,zh_tw,突尼西亞,突尼西亞共和國,NA,NA,NA,NA
TUR,zh_cn,土耳其,土耳其共和国,NA,NA,NA,NA
TUR,zh_hk,土耳其,土耳其共和國,NA,NA,NA,NA
TUR,zh_mo,土耳其,土耳其共和國,NA,NA,NA,NA
TUR,zh_my,土耳其,土耳其共和国,NA,NA,NA,NA
TUR,zh_sg,土耳其,土耳其共和国,NA,NA,NA,NA
TUR,zh_tw,土耳其,土耳其共和國,NA,NA,NA,NA
TUV,zh_cn,图瓦卢,图瓦卢,NA,NA,NA,NA
TUV,zh_hk,圖瓦盧,圖瓦盧,NA,NA,NA,NA
TUV,zh_mo,圖瓦盧,圖瓦盧,NA,NA,NA,NA
TUV,zh_my,图瓦卢,图瓦卢,NA,NA,NA,NA
TUV,zh_sg,图瓦卢,图瓦卢,NA,NA,NA,NA
TUV,zh_tw,吐瓦魯,吐瓦魯,NA,NA,NA,NA
TWN,zh_cn,中国台湾,中国台湾,中国台湾省,NA,NA,NA
TWN,zh_hk,中國台灣,中國台灣,中國台灣省,NA,NA,NA
TWN,zh_mo,中國台灣,中國台灣,中國台灣省,NA,NA,NA
TWN,zh_my,中国台湾,中国台湾,中国台湾省,NA,NA,NA
TWN,zh_sg,中国台湾,中国台湾,中国台湾省,NA,NA,NA
TWN,zh_tw,中國台灣,中國台灣,中國台灣省,NA,NA,NA
TZA,zh_cn,坦桑尼亚,坦桑尼亚联合共和国,NA,NA,NA,NA
TZA,zh_hk,坦桑尼亞,坦桑尼亞聯合共和國,NA,NA,NA,NA
TZA,zh_mo,坦桑尼亞,坦桑尼亞聯合共和國,NA,NA,NA,NA
TZA,zh_my,坦桑尼亚,坦桑尼亚联合共和国,NA,NA,NA,NA
TZA,zh_sg,坦桑尼亚,坦桑尼亚联合共和国,NA,NA,NA,NA
TZA,zh_tw,坦尚尼亞,坦尚尼亞聯合共和國,NA,NA,NA,NA
UGA,zh_cn,乌干达,乌干达共和国,NA,NA,NA,NA
UGA,zh_hk,烏干達,烏干達共和國,NA,NA,NA,NA
UGA,zh_mo,烏干達,烏干達共和國,NA,NA,NA,NA
UGA,zh_my,乌干达,乌干达共和国,NA,NA,NA,NA
UGA,zh_sg,乌干达,乌干达共和国,NA,NA,NA,NA
UGA,zh_tw,烏干達,烏干達共和國,NA,NA,NA,NA
UKR,zh_cn,乌克兰,乌克兰,NA,NA,NA,NA
UKR,zh_hk,烏克蘭,烏克蘭,NA,NA,NA,NA
UKR,zh_mo,烏克蘭,烏克蘭,NA,NA,NA,NA
UKR,zh_my,乌克兰,乌克兰,NA,NA,NA,NA
UKR,zh_sg,乌克兰,乌克兰,NA,NA,NA,NA
UKR,zh_tw,烏克蘭,烏克蘭,NA,NA,NA,NA
UMI,zh_cn,美国本土外小岛屿,美国本土外小岛屿,NA,NA,NA,NA
UMI,zh_hk,美國本土外小島嶼,美國本土外小島嶼,NA,NA,NA,NA
UMI,zh_mo,美國本土外小島嶼,美國本土外小島嶼,NA,NA,NA,NA
UMI,zh_my,美国本土外小岛屿,美国本土外小岛屿,NA,NA,NA,NA
UMI,zh_sg,美国本土外小岛屿,美国本土外小岛屿,NA,NA,NA,NA
UMI,zh_tw,美國本土外小島嶼,美國本土外小島嶼,NA,NA,NA,NA
URY,zh_cn,乌拉圭,乌拉圭东岸共和国,NA,NA,NA,NA
URY,zh_hk,烏拉圭,烏拉圭東岸共和國,NA,NA,NA,NA
URY,zh_mo,烏拉圭,烏拉圭東岸共和國,NA,NA,NA,NA
URY,zh_my,乌拉圭,乌拉圭东岸共和国,NA,NA,NA,NA
URY,zh_sg,乌拉圭,乌拉圭东岸共和国,NA,NA,NA,NA
URY,zh_tw,烏拉圭,烏拉圭東岸共和國,NA,NA,NA,NA
USA,zh_cn,美国,美利坚合众国,NA,NA,NA,NA
USA,zh_hk,美國,美利堅合眾國,NA,NA,NA,NA
USA,zh_mo,美國,美利堅合眾國,NA,NA,NA,NA
USA,zh_my,美国,美利坚合众国,NA,NA,NA,NA
USA,zh_sg,美国,美利坚合众国,NA,NA,NA,NA
